movement_id,timestamp,warehouse_id,product_id,movement_type,direction,quantity,unit_cost,reference_doc,notes
MOV-00182,2024-01-07 22:30:00,WH-DN01,PROD-008,INBOUND_PO,IN,49,83.24,PO-2024-010,Nhap hang theo don mua nha cung cap
MOV-00183,2024-01-08 02:30:00,WH-HN01,PROD-044,INBOUND_PO,IN,45,94.76,PO-2024-074,Nhap hang theo don mua nha cung cap
MOV-00176,2024-01-08 05:30:00,WH-DN01,PROD-032,TRANSFER_IN,IN,10,94.58,TRF-4770,Dieu chuyen nhap tu WH-HCM01
MOV-00184,2024-01-08 07:30:00,WH-DN01,PROD-001,OUTBOUND_SALE,OUT,7,108.8,SO-80329,Xuat ban hang khach le & doanh nghiep
MOV-00185,2024-01-08 10:30:00,WH-HCM01,PROD-048,OUTBOUND_SALE,OUT,13,159.35,SO-44362,Xuat ban hang khach le & doanh nghiep
MOV-00186,2024-01-08 16:30:00,WH-DN01,PROD-007,INBOUND_PO,IN,34,31.73,PO-2024-063,Nhap hang theo don mua nha cung cap
MOV-00187,2024-01-08 19:30:00,WH-HCM01,PROD-021,OUTBOUND_SALE,OUT,12,130.48,SO-39015,Xuat ban hang khach le & doanh nghiep
MOV-00188,2024-01-08 22:30:00,WH-DN01,PROD-045,OUTBOUND_SALE,OUT,7,51.57,SO-95097,Xuat ban hang khach le & doanh nghiep
MOV-00189,2024-01-09 04:30:00,WH-HN01,PROD-003,OUTBOUND_SALE,OUT,7,22.23,SO-74569,Xuat ban hang khach le & doanh nghiep
MOV-00190,2024-01-09 07:30:00,WH-HCM01,PROD-009,OUTBOUND_SALE,OUT,9,135.78,SO-69459,Xuat ban hang khach le & doanh nghiep
MOV-00191,2024-01-09 12:30:00,WH-HCM01,PROD-045,OUTBOUND_SALE,OUT,11,51.57,SO-64935,Xuat ban hang khach le & doanh nghiep
MOV-00192,2024-01-09 16:30:00,WH-HCM01,PROD-007,TRANSFER_OUT,OUT,8,31.73,TRF-7686,Dieu chuyen xuat sang WH-DN01
MOV-00194,2024-01-09 19:30:00,WH-HN01,PROD-029,INBOUND_PO,IN,48,142.68,PO-2024-031,Nhap hang theo don mua nha cung cap
MOV-00195,2024-01-10 00:30:00,WH-HCM01,PROD-024,OUTBOUND_SALE,OUT,11,33.84,SO-94518,Xuat ban hang khach le & doanh nghiep
MOV-00196,2024-01-10 05:30:00,WH-DN01,PROD-013,OUTBOUND_SALE,OUT,4,110.02,SO-69600,Xuat ban hang khach le & doanh nghiep
MOV-00197,2024-01-10 08:30:00,WH-HCM01,PROD-041,OUTBOUND_SALE,OUT,12,66.18,SO-12799,Xuat ban hang khach le & doanh nghiep
MOV-00198,2024-01-10 11:30:00,WH-HN01,PROD-009,INBOUND_PO,IN,56,135.78,PO-2024-027,Nhap hang theo don mua nha cung cap
MOV-00199,2024-01-10 14:30:00,WH-HCM01,PROD-014,INBOUND_PO,IN,57,41.2,PO-2024-028,Nhap hang theo don mua nha cung cap
MOV-00200,2024-01-10 18:30:00,WH-HN01,PROD-039,OUTBOUND_SALE,OUT,3,31.39,SO-46342,Xuat ban hang khach le & doanh nghiep
MOV-00201,2024-01-10 22:30:00,WH-HCM01,PROD-017,SCRAP_DAMAGED,OUT,1,74.18,SCRAP-2801,Xuat huy hang can date/hong vo trong kho
MOV-00202,2024-01-11 01:30:00,WH-DN01,PROD-016,OUTBOUND_SALE,OUT,12,56.02,SO-52437,Xuat ban hang khach le & doanh nghiep
MOV-00193,2024-01-11 04:30:00,WH-DN01,PROD-007,TRANSFER_IN,IN,8,31.73,TRF-7686,Dieu chuyen nhap tu WH-HCM01
MOV-00203,2024-01-11 04:30:00,WH-HN01,PROD-009,OUTBOUND_SALE,OUT,14,135.78,SO-65176,Xuat ban hang khach le & doanh nghiep
MOV-00204,2024-01-11 07:30:00,WH-DN01,PROD-029,INBOUND_PO,IN,43,142.68,PO-2024-068,Nhap hang theo don mua nha cung cap
MOV-00205,2024-01-11 10:30:00,WH-HN01,PROD-040,OUTBOUND_SALE,OUT,3,140.66,SO-96363,Xuat ban hang khach le & doanh nghiep
MOV-00206,2024-01-11 15:30:00,WH-HN01,PROD-004,OUTBOUND_SALE,OUT,10,110.28,SO-62640,Xuat ban hang khach le & doanh nghiep
MOV-00207,2024-01-11 21:30:00,WH-DN01,PROD-046,INBOUND_PO,IN,48,146.15,PO-2024-010,Nhap hang theo don mua nha cung cap
MOV-00208,2024-01-12 00:30:00,WH-HN01,PROD-005,OUTBOUND_SALE,OUT,5,132.94,SO-46046,Xuat ban hang khach le & doanh nghiep
MOV-00209,2024-01-12 05:30:00,WH-HCM01,PROD-034,OUTBOUND_SALE,OUT,7,35.18,SO-69469,Xuat ban hang khach le & doanh nghiep
MOV-00210,2024-01-12 11:30:00,WH-HCM01,PROD-008,OUTBOUND_SALE,OUT,13,83.24,SO-95316,Xuat ban hang khach le & doanh nghiep
MOV-00211,2024-01-12 15:30:00,WH-HN01,PROD-027,OUTBOUND_SALE,OUT,8,40.94,SO-69441,Xuat ban hang khach le & doanh nghiep
MOV-00212,2024-01-12 21:30:00,WH-HN01,PROD-021,OUTBOUND_SALE,OUT,9,130.48,SO-50963,Xuat ban hang khach le & doanh nghiep
MOV-00213,2024-01-13 02:30:00,WH-HN01,PROD-044,OUTBOUND_SALE,OUT,10,94.76,SO-18799,Xuat ban hang khach le & doanh nghiep
MOV-00214,2024-01-13 05:30:00,WH-HN01,PROD-028,INBOUND_PO,IN,26,20.77,PO-2024-049,Nhap hang theo don mua nha cung cap
MOV-00215,2024-01-13 09:30:00,WH-HCM01,PROD-036,OUTBOUND_SALE,OUT,11,50.51,SO-53207,Xuat ban hang khach le & doanh nghiep
MOV-00216,2024-01-13 12:30:00,WH-HCM01,PROD-049,OUTBOUND_SALE,OUT,9,48.91,SO-16743,Xuat ban hang khach le & doanh nghiep
MOV-00217,2024-01-13 17:30:00,WH-DN01,PROD-007,OUTBOUND_SALE,OUT,12,31.73,SO-76507,Xuat ban hang khach le & doanh nghiep
MOV-00218,2024-01-13 21:30:00,WH-DN01,PROD-015,OUTBOUND_SALE,OUT,4,127.1,SO-55890,Xuat ban hang khach le & doanh nghiep
MOV-00219,2024-01-14 02:30:00,WH-DN01,PROD-037,OUTBOUND_SALE,OUT,6,57.54,SO-66244,Xuat ban hang khach le & doanh nghiep
MOV-00220,2024-01-14 05:30:00,WH-HCM01,PROD-045,OUTBOUND_SALE,OUT,7,51.57,SO-13794,Xuat ban hang khach le & doanh nghiep
MOV-00221,2024-01-14 09:30:00,WH-DN01,PROD-022,OUTBOUND_SALE,OUT,8,159.45,SO-10800,Xuat ban hang khach le & doanh nghiep
MOV-00222,2024-01-14 13:30:00,WH-HCM01,PROD-043,TRANSFER_OUT,OUT,4,149.1,TRF-3324,Dieu chuyen xuat sang WH-DN01
MOV-00224,2024-01-14 16:30:00,WH-HN01,PROD-025,INBOUND_PO,IN,46,142.37,PO-2024-061,Nhap hang theo don mua nha cung cap
MOV-00225,2024-01-14 21:30:00,WH-DN01,PROD-047,OUTBOUND_SALE,OUT,8,129.34,SO-84395,Xuat ban hang khach le & doanh nghiep
MOV-00226,2024-01-15 00:30:00,WH-HN01,PROD-011,TRANSFER_OUT,OUT,9,141.04,TRF-2336,Dieu chuyen xuat sang WH-DN01
MOV-00228,2024-01-15 06:30:00,WH-DN01,PROD-039,OUTBOUND_SALE,OUT,10,31.39,SO-64287,Xuat ban hang khach le & doanh nghiep
MOV-00229,2024-01-15 11:30:00,WH-HCM01,PROD-008,OUTBOUND_SALE,OUT,8,83.24,SO-66349,Xuat ban hang khach le & doanh nghiep
MOV-00223,2024-01-15 13:30:00,WH-DN01,PROD-043,TRANSFER_IN,IN,4,149.1,TRF-3324,Dieu chuyen nhap tu WH-HCM01
MOV-00230,2024-01-15 14:30:00,WH-HCM01,PROD-038,OUTBOUND_SALE,OUT,10,99.09,SO-79066,Xuat ban hang khach le & doanh nghiep
MOV-00231,2024-01-15 19:30:00,WH-DN01,PROD-039,OUTBOUND_SALE,OUT,3,31.39,SO-11007,Xuat ban hang khach le & doanh nghiep
MOV-00232,2024-01-15 23:30:00,WH-HN01,PROD-050,OUTBOUND_SALE,OUT,5,25.12,SO-43491,Xuat ban hang khach le & doanh nghiep
MOV-00233,2024-01-16 04:30:00,WH-HN01,PROD-032,OUTBOUND_SALE,OUT,14,94.58,SO-66446,Xuat ban hang khach le & doanh nghiep
MOV-00234,2024-01-16 08:30:00,WH-HCM01,PROD-046,OUTBOUND_SALE,OUT,6,146.15,SO-75570,Xuat ban hang khach le & doanh nghiep
MOV-00227,2024-01-16 12:30:00,WH-DN01,PROD-011,TRANSFER_IN,IN,9,141.04,TRF-2336,Dieu chuyen nhap tu WH-HN01
MOV-00235,2024-01-16 13:30:00,WH-HCM01,PROD-003,OUTBOUND_SALE,OUT,9,22.23,SO-12456,Xuat ban hang khach le & doanh nghiep
MOV-00236,2024-01-16 19:30:00,WH-DN01,PROD-037,TRANSFER_OUT,OUT,8,57.54,TRF-7626,Dieu chuyen xuat sang WH-HCM01
MOV-00238,2024-01-17 00:30:00,WH-HN01,PROD-021,OUTBOUND_SALE,OUT,5,130.48,SO-91018,Xuat ban hang khach le & doanh nghiep
MOV-00239,2024-01-17 06:30:00,WH-DN01,PROD-006,INBOUND_PO,IN,47,57.46,PO-2024-014,Nhap hang theo don mua nha cung cap
MOV-00240,2024-01-17 10:30:00,WH-DN01,PROD-034,OUTBOUND_SALE,OUT,4,35.18,SO-61873,Xuat ban hang khach le & doanh nghiep
MOV-00241,2024-01-17 15:30:00,WH-HN01,PROD-022,INBOUND_PO,IN,30,159.45,PO-2024-010,Nhap hang theo don mua nha cung cap
MOV-00242,2024-01-17 18:30:00,WH-HN01,PROD-050,OUTBOUND_SALE,OUT,8,25.12,SO-56019,Xuat ban hang khach le & doanh nghiep
MOV-00243,2024-01-17 22:30:00,WH-HN01,PROD-017,OUTBOUND_SALE,OUT,6,74.18,SO-32740,Xuat ban hang khach le & doanh nghiep
MOV-00244,2024-01-18 02:30:00,WH-HCM01,PROD-005,INBOUND_PO,IN,31,132.94,PO-2024-085,Nhap hang theo don mua nha cung cap
MOV-00237,2024-01-18 07:30:00,WH-HCM01,PROD-037,TRANSFER_IN,IN,8,57.54,TRF-7626,Dieu chuyen nhap tu WH-DN01
MOV-00245,2024-01-18 08:30:00,WH-HCM01,PROD-049,OUTBOUND_SALE,OUT,9,48.91,SO-68838,Xuat ban hang khach le & doanh nghiep
MOV-00246,2024-01-18 13:30:00,WH-HCM01,PROD-021,TRANSFER_OUT,OUT,7,130.48,TRF-2118,Dieu chuyen xuat sang WH-HN01
MOV-00248,2024-01-18 19:30:00,WH-DN01,PROD-038,OUTBOUND_SALE,OUT,3,99.09,SO-56129,Xuat ban hang khach le & doanh nghiep
MOV-00249,2024-01-18 22:30:00,WH-DN01,PROD-003,OUTBOUND_SALE,OUT,3,22.23,SO-58331,Xuat ban hang khach le & doanh nghiep
MOV-00250,2024-01-19 03:30:00,WH-HN01,PROD-040,OUTBOUND_SALE,OUT,12,140.66,SO-76462,Xuat ban hang khach le & doanh nghiep
MOV-00251,2024-01-19 09:30:00,WH-HCM01,PROD-048,OUTBOUND_SALE,OUT,3,159.35,SO-68947,Xuat ban hang khach le & doanh nghiep
MOV-00252,2024-01-19 13:30:00,WH-DN01,PROD-033,OUTBOUND_SALE,OUT,5,159.31,SO-18109,Xuat ban hang khach le & doanh nghiep
MOV-00253,2024-01-19 19:30:00,WH-DN01,PROD-046,OUTBOUND_SALE,OUT,4,146.15,SO-76132,Xuat ban hang khach le & doanh nghiep
MOV-00254,2024-01-19 23:30:00,WH-HCM01,PROD-029,OUTBOUND_SALE,OUT,10,142.68,SO-78690,Xuat ban hang khach le & doanh nghiep
MOV-00247,2024-01-20 01:30:00,WH-HN01,PROD-021,TRANSFER_IN,IN,7,130.48,TRF-2118,Dieu chuyen nhap tu WH-HCM01
MOV-00255,2024-01-20 03:30:00,WH-DN01,PROD-025,OUTBOUND_SALE,OUT,9,142.37,SO-54350,Xuat ban hang khach le & doanh nghiep
MOV-00256,2024-01-20 06:30:00,WH-HCM01,PROD-022,INBOUND_PO,IN,24,159.45,PO-2024-044,Nhap hang theo don mua nha cung cap
MOV-00257,2024-01-20 09:30:00,WH-DN01,PROD-019,OUTBOUND_SALE,OUT,7,145.49,SO-96057,Xuat ban hang khach le & doanh nghiep
MOV-00258,2024-01-20 13:30:00,WH-HCM01,PROD-043,OUTBOUND_SALE,OUT,5,149.1,SO-55851,Xuat ban hang khach le & doanh nghiep
MOV-00259,2024-01-20 18:30:00,WH-HCM01,PROD-043,RETURN_VENDOR,OUT,2,149.1,RTV-3112,Tra hang loi cho nha cung cap
MOV-00260,2024-01-20 21:30:00,WH-DN01,PROD-042,OUTBOUND_SALE,OUT,8,81.7,SO-26750,Xuat ban hang khach le & doanh nghiep
MOV-00261,2024-01-21 00:30:00,WH-DN01,PROD-033,OUTBOUND_SALE,OUT,8,159.31,SO-12389,Xuat ban hang khach le & doanh nghiep
MOV-00262,2024-01-21 05:30:00,WH-HN01,PROD-022,OUTBOUND_SALE,OUT,10,159.45,SO-35166,Xuat ban hang khach le & doanh nghiep
MOV-00263,2024-01-21 09:30:00,WH-HN01,PROD-005,SCRAP_DAMAGED,OUT,2,132.94,SCRAP-2657,Xuat huy hang can date/hong vo trong kho
MOV-00264,2024-01-21 12:30:00,WH-HCM01,PROD-009,OUTBOUND_SALE,OUT,12,135.78,SO-59377,Xuat ban hang khach le & doanh nghiep
MOV-00265,2024-01-21 16:30:00,WH-HCM01,PROD-050,OUTBOUND_SALE,OUT,12,25.12,SO-31697,Xuat ban hang khach le & doanh nghiep
MOV-00266,2024-01-21 22:30:00,WH-DN01,PROD-044,OUTBOUND_SALE,OUT,14,94.76,SO-41133,Xuat ban hang khach le & doanh nghiep
MOV-00267,2024-01-22 04:30:00,WH-HCM01,PROD-029,OUTBOUND_SALE,OUT,6,142.68,SO-79993,Xuat ban hang khach le & doanh nghiep
MOV-00268,2024-01-22 08:30:00,WH-DN01,PROD-013,OUTBOUND_SALE,OUT,8,110.02,SO-98907,Xuat ban hang khach le & doanh nghiep
MOV-00269,2024-01-22 14:30:00,WH-DN01,PROD-050,OUTBOUND_SALE,OUT,9,25.12,SO-75916,Xuat ban hang khach le & doanh nghiep
MOV-00270,2024-01-22 20:30:00,WH-HN01,PROD-039,RETURN_VENDOR,OUT,1,31.39,RTV-5096,Tra hang loi cho nha cung cap
MOV-00271,2024-01-22 23:30:00,WH-DN01,PROD-036,OUTBOUND_SALE,OUT,4,50.51,SO-77621,Xuat ban hang khach le & doanh nghiep
MOV-00272,2024-01-23 02:30:00,WH-HN01,PROD-018,OUTBOUND_SALE,OUT,10,53.02,SO-77286,Xuat ban hang khach le & doanh nghiep
MOV-00273,2024-01-23 06:30:00,WH-HN01,PROD-015,INBOUND_PO,IN,48,127.1,PO-2024-046,Nhap hang theo don mua nha cung cap
MOV-00274,2024-01-23 09:30:00,WH-DN01,PROD-033,OUTBOUND_SALE,OUT,8,159.31,SO-40903,Xuat ban hang khach le & doanh nghiep
MOV-00275,2024-01-23 15:30:00,WH-DN01,PROD-015,SCRAP_DAMAGED,OUT,1,127.1,SCRAP-6221,Xuat huy hang can date/hong vo trong kho
MOV-00276,2024-01-23 18:30:00,WH-HCM01,PROD-022,INBOUND_PO,IN,29,159.45,PO-2024-018,Nhap hang theo don mua nha cung cap
MOV-00277,2024-01-23 21:30:00,WH-DN01,PROD-045,OUTBOUND_SALE,OUT,5,51.57,SO-71487,Xuat ban hang khach le & doanh nghiep
MOV-00278,2024-01-24 03:30:00,WH-HN01,PROD-002,OUTBOUND_SALE,OUT,7,122.58,SO-38266,Xuat ban hang khach le & doanh nghiep
MOV-00279,2024-01-24 07:30:00,WH-HCM01,PROD-039,OUTBOUND_SALE,OUT,11,31.39,SO-65476,Xuat ban hang khach le & doanh nghiep
MOV-00280,2024-01-24 10:30:00,WH-HN01,PROD-020,INBOUND_PO,IN,27,30.91,PO-2024-007,Nhap hang theo don mua nha cung cap
MOV-00281,2024-01-24 14:30:00,WH-HCM01,PROD-030,OUTBOUND_SALE,OUT,4,27.83,SO-24530,Xuat ban hang khach le & doanh nghiep
MOV-00282,2024-01-24 20:30:00,WH-HN01,PROD-041,OUTBOUND_SALE,OUT,11,66.18,SO-85372,Xuat ban hang khach le & doanh nghiep
MOV-00283,2024-01-25 00:30:00,WH-DN01,PROD-028,INBOUND_PO,IN,20,20.77,PO-2024-083,Nhap hang theo don mua nha cung cap
MOV-00284,2024-01-25 05:30:00,WH-DN01,PROD-012,OUTBOUND_SALE,OUT,13,41.1,SO-97584,Xuat ban hang khach le & doanh nghiep
MOV-00285,2024-01-25 08:30:00,WH-DN01,PROD-005,OUTBOUND_SALE,OUT,11,132.94,SO-81313,Xuat ban hang khach le & doanh nghiep
MOV-00286,2024-01-25 11:30:00,WH-DN01,PROD-003,OUTBOUND_SALE,OUT,13,22.23,SO-60709,Xuat ban hang khach le & doanh nghiep
MOV-00287,2024-01-25 16:30:00,WH-HN01,PROD-023,OUTBOUND_SALE,OUT,4,114.8,SO-55193,Xuat ban hang khach le & doanh nghiep
MOV-00288,2024-01-25 20:30:00,WH-HCM01,PROD-007,INBOUND_PO,IN,57,31.73,PO-2024-044,Nhap hang theo don mua nha cung cap
MOV-00289,2024-01-26 00:30:00,WH-HCM01,PROD-022,OUTBOUND_SALE,OUT,13,159.45,SO-32949,Xuat ban hang khach le & doanh nghiep
MOV-00290,2024-01-26 06:30:00,WH-DN01,PROD-041,SCRAP_DAMAGED,OUT,1,66.18,SCRAP-3209,Xuat huy hang can date/hong vo trong kho
MOV-00291,2024-01-26 09:30:00,WH-DN01,PROD-003,INBOUND_PO,IN,38,22.23,PO-2024-026,Nhap hang theo don mua nha cung cap
MOV-00292,2024-01-26 12:30:00,WH-HN01,PROD-021,INBOUND_PO,IN,39,130.48,PO-2024-068,Nhap hang theo don mua nha cung cap
MOV-00293,2024-01-26 18:30:00,WH-HCM01,PROD-031,SCRAP_DAMAGED,OUT,2,152.45,SCRAP-1599,Xuat huy hang can date/hong vo trong kho
MOV-00294,2024-01-26 22:30:00,WH-HN01,PROD-042,OUTBOUND_SALE,OUT,8,81.7,SO-45811,Xuat ban hang khach le & doanh nghiep
MOV-00295,2024-01-27 01:30:00,WH-DN01,PROD-026,INBOUND_PO,IN,48,141.61,PO-2024-051,Nhap hang theo don mua nha cung cap
MOV-00296,2024-01-27 06:30:00,WH-DN01,PROD-045,RETURN_VENDOR,OUT,2,51.57,RTV-7018,Tra hang loi cho nha cung cap
MOV-00297,2024-01-27 11:30:00,WH-HCM01,PROD-028,INBOUND_PO,IN,25,20.77,PO-2024-057,Nhap hang theo don mua nha cung cap
MOV-00298,2024-01-27 15:30:00,WH-DN01,PROD-007,OUTBOUND_SALE,OUT,4,31.73,SO-52981,Xuat ban hang khach le & doanh nghiep
MOV-00299,2024-01-27 20:30:00,WH-HCM01,PROD-046,OUTBOUND_SALE,OUT,9,146.15,SO-31842,Xuat ban hang khach le & doanh nghiep
MOV-00300,2024-01-28 02:30:00,WH-HN01,PROD-047,OUTBOUND_SALE,OUT,8,129.34,SO-90589,Xuat ban hang khach le & doanh nghiep
MOV-00301,2024-01-28 08:30:00,WH-HN01,PROD-005,OUTBOUND_SALE,OUT,13,132.94,SO-93560,Xuat ban hang khach le & doanh nghiep
MOV-00302,2024-01-28 14:30:00,WH-HCM01,PROD-044,OUTBOUND_SALE,OUT,5,94.76,SO-14081,Xuat ban hang khach le & doanh nghiep
MOV-00303,2024-01-28 18:30:00,WH-HCM01,PROD-029,INBOUND_PO,IN,22,142.68,PO-2024-017,Nhap hang theo don mua nha cung cap
MOV-00304,2024-01-28 21:30:00,WH-HCM01,PROD-024,OUTBOUND_SALE,OUT,8,33.84,SO-60181,Xuat ban hang khach le & doanh nghiep
MOV-00305,2024-01-29 00:30:00,WH-HCM01,PROD-029,OUTBOUND_SALE,OUT,8,142.68,SO-58760,Xuat ban hang khach le & doanh nghiep
MOV-00306,2024-01-29 06:30:00,WH-HCM01,PROD-009,INBOUND_PO,IN,53,135.78,PO-2024-048,Nhap hang theo don mua nha cung cap
MOV-00307,2024-01-29 12:30:00,WH-DN01,PROD-016,OUTBOUND_SALE,OUT,4,56.02,SO-13396,Xuat ban hang khach le & doanh nghiep
MOV-00308,2024-01-29 16:30:00,WH-DN01,PROD-036,OUTBOUND_SALE,OUT,4,50.51,SO-44311,Xuat ban hang khach le & doanh nghiep
MOV-00309,2024-01-29 21:30:00,WH-HN01,PROD-040,INBOUND_PO,IN,38,140.66,PO-2024-065,Nhap hang theo don mua nha cung cap
MOV-00310,2024-01-30 01:30:00,WH-HN01,PROD-029,OUTBOUND_SALE,OUT,5,142.68,SO-68341,Xuat ban hang khach le & doanh nghiep
MOV-00311,2024-01-30 04:30:00,WH-DN01,PROD-043,INBOUND_PO,IN,42,149.1,PO-2024-009,Nhap hang theo don mua nha cung cap
MOV-00312,2024-01-30 09:30:00,WH-HN01,PROD-046,TRANSFER_OUT,OUT,10,146.15,TRF-6922,Dieu chuyen xuat sang WH-DN01
MOV-00314,2024-01-30 12:30:00,WH-HN01,PROD-016,SCRAP_DAMAGED,OUT,2,56.02,SCRAP-1430,Xuat huy hang can date/hong vo trong kho
MOV-00315,2024-01-30 17:30:00,WH-DN01,PROD-030,OUTBOUND_SALE,OUT,11,27.83,SO-27009,Xuat ban hang khach le & doanh nghiep
MOV-00316,2024-01-30 20:30:00,WH-DN01,PROD-046,OUTBOUND_SALE,OUT,14,146.15,SO-72739,Xuat ban hang khach le & doanh nghiep
MOV-00317,2024-01-31 02:30:00,WH-HCM01,PROD-005,INBOUND_PO,IN,28,132.94,PO-2024-042,Nhap hang theo don mua nha cung cap
MOV-00318,2024-01-31 05:30:00,WH-HCM01,PROD-034,OUTBOUND_SALE,OUT,8,35.18,SO-26821,Xuat ban hang khach le & doanh nghiep
MOV-00313,2024-01-31 09:30:00,WH-DN01,PROD-046,TRANSFER_IN,IN,10,146.15,TRF-6922,Dieu chuyen nhap tu WH-HN01
MOV-00319,2024-01-31 09:30:00,WH-HN01,PROD-028,INBOUND_PO,IN,52,20.77,PO-2024-008,Nhap hang theo don mua nha cung cap
MOV-00320,2024-01-31 12:30:00,WH-DN01,PROD-011,OUTBOUND_SALE,OUT,5,141.04,SO-52291,Xuat ban hang khach le & doanh nghiep
MOV-00321,2024-01-31 16:30:00,WH-HCM01,PROD-019,OUTBOUND_SALE,OUT,4,145.49,SO-42847,Xuat ban hang khach le & doanh nghiep
MOV-00322,2024-01-31 20:30:00,WH-HCM01,PROD-018,OUTBOUND_SALE,OUT,5,53.02,SO-91922,Xuat ban hang khach le & doanh nghiep
MOV-00323,2024-02-01 01:30:00,WH-HN01,PROD-033,OUTBOUND_SALE,OUT,13,159.31,SO-32103,Xuat ban hang khach le & doanh nghiep
MOV-00324,2024-02-01 05:30:00,WH-HCM01,PROD-047,OUTBOUND_SALE,OUT,12,129.34,SO-54252,Xuat ban hang khach le & doanh nghiep
MOV-00325,2024-02-01 08:30:00,WH-HN01,PROD-006,INBOUND_PO,IN,22,57.46,PO-2024-087,Nhap hang theo don mua nha cung cap
MOV-00326,2024-02-01 13:30:00,WH-HCM01,PROD-027,OUTBOUND_SALE,OUT,12,40.94,SO-93753,Xuat ban hang khach le & doanh nghiep
MOV-00327,2024-02-01 16:30:00,WH-HCM01,PROD-035,OUTBOUND_SALE,OUT,7,50.68,SO-94136,Xuat ban hang khach le & doanh nghiep
MOV-00328,2024-02-01 21:30:00,WH-HCM01,PROD-026,OUTBOUND_SALE,OUT,7,141.61,SO-69446,Xuat ban hang khach le & doanh nghiep
MOV-00329,2024-02-02 00:30:00,WH-HN01,PROD-029,INBOUND_PO,IN,46,142.68,PO-2024-064,Nhap hang theo don mua nha cung cap
MOV-00330,2024-02-02 06:30:00,WH-HCM01,PROD-010,OUTBOUND_SALE,OUT,8,27.88,SO-51853,Xuat ban hang khach le & doanh nghiep
MOV-00331,2024-02-02 11:30:00,WH-HN01,PROD-049,RETURN_VENDOR,OUT,2,48.91,RTV-9437,Tra hang loi cho nha cung cap
MOV-00332,2024-02-02 14:30:00,WH-DN01,PROD-008,OUTBOUND_SALE,OUT,7,83.24,SO-68929,Xuat ban hang khach le & doanh nghiep
MOV-00333,2024-02-02 18:30:00,WH-HN01,PROD-019,OUTBOUND_SALE,OUT,9,145.49,SO-90658,Xuat ban hang khach le & doanh nghiep
MOV-00334,2024-02-03 00:30:00,WH-HN01,PROD-021,OUTBOUND_SALE,OUT,12,130.48,SO-50988,Xuat ban hang khach le & doanh nghiep
MOV-00335,2024-02-03 04:30:00,WH-DN01,PROD-033,INBOUND_PO,IN,49,159.31,PO-2024-066,Nhap hang theo don mua nha cung cap
MOV-00336,2024-02-03 09:30:00,WH-HN01,PROD-026,OUTBOUND_SALE,OUT,11,141.61,SO-69930,Xuat ban hang khach le & doanh nghiep
MOV-00337,2024-02-03 13:30:00,WH-DN01,PROD-004,OUTBOUND_SALE,OUT,3,110.28,SO-46877,Xuat ban hang khach le & doanh nghiep
MOV-00338,2024-02-03 19:30:00,WH-HCM01,PROD-044,OUTBOUND_SALE,OUT,10,94.76,SO-47453,Xuat ban hang khach le & doanh nghiep
MOV-00339,2024-02-03 22:30:00,WH-DN01,PROD-009,INBOUND_PO,IN,36,135.78,PO-2024-048,Nhap hang theo don mua nha cung cap
MOV-00340,2024-02-04 04:30:00,WH-DN01,PROD-004,OUTBOUND_SALE,OUT,12,110.28,SO-83638,Xuat ban hang khach le & doanh nghiep
MOV-00341,2024-02-04 08:30:00,WH-DN01,PROD-005,OUTBOUND_SALE,OUT,9,132.94,SO-76093,Xuat ban hang khach le & doanh nghiep
MOV-00342,2024-02-04 14:30:00,WH-DN01,PROD-040,INBOUND_PO,IN,59,140.66,PO-2024-016,Nhap hang theo don mua nha cung cap
MOV-00343,2024-02-04 18:30:00,WH-DN01,PROD-024,RETURN_VENDOR,OUT,2,33.84,RTV-6990,Tra hang loi cho nha cung cap
MOV-00344,2024-02-04 22:30:00,WH-HCM01,PROD-026,OUTBOUND_SALE,OUT,11,141.61,SO-15276,Xuat ban hang khach le & doanh nghiep
MOV-00345,2024-02-05 01:30:00,WH-HCM01,PROD-022,OUTBOUND_SALE,OUT,10,159.45,SO-78069,Xuat ban hang khach le & doanh nghiep
MOV-00346,2024-02-05 07:30:00,WH-HCM01,PROD-009,OUTBOUND_SALE,OUT,8,135.78,SO-90356,Xuat ban hang khach le & doanh nghiep
MOV-00347,2024-02-05 12:30:00,WH-HCM01,PROD-048,OUTBOUND_SALE,OUT,7,159.35,SO-87820,Xuat ban hang khach le & doanh nghiep
MOV-00348,2024-02-05 17:30:00,WH-HCM01,PROD-035,OUTBOUND_SALE,OUT,10,50.68,SO-83783,Xuat ban hang khach le & doanh nghiep
MOV-00349,2024-02-05 22:30:00,WH-HN01,PROD-024,OUTBOUND_SALE,OUT,8,33.84,SO-98317,Xuat ban hang khach le & doanh nghiep
MOV-00350,2024-02-06 01:30:00,WH-HCM01,PROD-020,RETURN_VENDOR,OUT,3,30.91,RTV-1436,Tra hang loi cho nha cung cap
MOV-00351,2024-02-06 07:30:00,WH-HCM01,PROD-050,OUTBOUND_SALE,OUT,12,25.12,SO-85711,Xuat ban hang khach le & doanh nghiep
MOV-00352,2024-02-06 11:30:00,WH-HCM01,PROD-031,INBOUND_PO,IN,30,152.45,PO-2024-070,Nhap hang theo don mua nha cung cap
MOV-00353,2024-02-06 17:30:00,WH-HCM01,PROD-016,OUTBOUND_SALE,OUT,3,56.02,SO-85047,Xuat ban hang khach le & doanh nghiep
